@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 74\nSize of the tree: 147\n','Number of rules: 96\n','Number of rules: 92\n','Number of rules: 86\n','Number of rules: 81\n','Number of rules: 85\n','Number of rules: 87\n','Number of rules: 83\n','Number of rules: 82\n','Number of rules: 101\n','Number of rules: 78\n','Number of rules: 95\n','Number of rules: 79\n','Number of rules: 84\n','Number of rules: 88\n','Number of rules: 80\n','Number of rules: 76\n','Number of rules: 90\n','Number of rules: 74\n','Number of rules: 89\n','Number of rules: 77\n','Number of rules: 73\n','Number of rules: 91\n','Number of rules: 69\n','Number of rules: 97\n','Number of rules: 93\n','Number of rules: 94\n','Number of rules: 75\n','Number of rules: 72\n','Number of rules: 68\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacmanfilterFantasmasVivos,10,9,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.517294,0.200168,0.329464,66.010965,84.624957,159.216532,125.782396,33.434137,2.181048,1.723047,0.458002,67.610181,0.926167,42.464297,0.666667,10,0.206897,12,0.793103,46,0.333333,5,0.454545,0.666667,0.540541,0.404859,0.814943,0.430292,0.643836,0.121764,0.878236,0.356164,0.653202,0.643836,0.629241,0.535742,0.844732,0.6131,0.558792,0.643836,0,0.006,0,0,0,0,123906,121677,15611,95.890411,60.273973,?,?,?,?
pacmanfilterFantasmasVivos,10,10,weka.classifiers.lazy.IBk,'-K 11 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.539606,0.190873,0.311807,62.945722,80.089763,159.216532,117.279069,41.937463,2.181048,1.606563,0.574486,76.007614,1.0412,47.738519,0.8,12,0.189655,11,0.810345,47,0.2,3,0.521739,0.8,0.631579,0.530867,0.854598,0.607729,0.657534,0.127671,0.872329,0.342466,0.677385,0.657534,0.650992,0.544889,0.865907,0.683361,0.607485,0.657534,0,0.007,0,0.015625,0,15.625,123890,121677,15611,95.890411,59.178082,?,?,?,?
pacman-data,1,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,51,23,0,68.918919,31.081081,0,0.580891,0.145733,0.334751,47.990187,85.843617,162.160561,16140.765645,-15978.605085,2.191359,218.118455,-215.927096,91.483654,1.236266,56.415477,0.6875,11,0,0,1,58,0.3125,5,1,0.6875,0.814815,0.795573,0.860991,0.799246,0.689189,0.108141,0.891859,0.310811,0.699637,0.689189,0.679153,0.598492,0.831295,0.628019,0.616377,0.689189,0.088,0.001,0.09375,0,93.75,0,245317,143093,18701,79.72973,34.054054,'Number of rules: 96\n',?,?,96
pacman-data,1,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,53,21,0,71.621622,28.378378,0,0.622724,0.140742,0.315152,46.396249,80.915311,161.393906,15067.4467,-14906.052793,2.180999,203.614145,-201.433146,96.339515,1.301885,59.692164,0.5625,9,0.103448,6,0.896552,52,0.4375,7,0.6,0.5625,0.580645,0.470072,0.778017,0.593033,0.716216,0.088379,0.911621,0.283784,0.706171,0.716216,0.710013,0.627638,0.841855,0.678876,0.664786,0.716216,0.085,0.001,0.09375,0,93.75,0,249472,143093,18701,79.72973,35.675676,'Number of rules: 92\n',?,?,92
pacman-data,1,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.520828,0.155132,0.339223,51.203502,87.217013,158.78985,16146.243064,-15987.453213,2.175203,221.181412,-219.006208,86.358636,1.182995,54.385489,0.5625,9,0.105263,6,0.894737,51,0.4375,7,0.6,0.5625,0.580645,0.468144,0.769737,0.556812,0.643836,0.115398,0.884602,0.356164,0.638482,0.643836,0.635424,0.534787,0.804413,0.596319,0.57475,0.643836,0.071,0.001,0.078125,0,78.125,0,216952,143306,18488,79.452055,36.438356,'Number of rules: 86\n',?,?,86
pacman-data,1,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.581818,0.157479,0.335521,51.978412,86.26522,158.78985,14007.667339,-13848.877489,2.175203,191.885854,-189.710651,87.824854,1.20308,55.308859,0.6875,11,0.052632,3,0.947368,54,0.3125,5,0.785714,0.6875,0.733333,0.6671,0.798246,0.650852,0.684932,0.101265,0.898735,0.315068,0.719909,0.684932,0.678589,0.592928,0.80813,0.596022,0.638301,0.684932,0.066,0.001,0.0625,0.015625,62.5,15.625,223969,143306,18488,79.452055,37.808219,'Number of rules: 81\n',?,?,81
pacman-data,1,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.400746,0.197138,0.396438,65.068172,101.927634,158.78985,24740.191823,-24581.401972,2.175203,338.906737,-336.731534,64.910782,0.889189,40.87842,0.5625,9,0.052632,3,0.947368,54,0.4375,7,0.75,0.5625,0.642857,0.569115,0.753838,0.617768,0.547945,0.142145,0.857855,0.452055,0.560392,0.547945,0.550158,0.412704,0.714818,0.484532,0.494359,0.547945,0.066,0.001,0.0625,0,62.5,0,206038,143306,18488,67.123288,37.260274,'Number of rules: 85\n',?,?,85
pacman-data,1,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,43,30,0,58.90411,41.09589,0,0.462181,0.178883,0.380941,58.991455,97.847259,159.216532,23657.443922,-23498.22739,2.181048,324.074574,-321.893526,73.735011,1.010069,46.311153,0.666667,10,0.12069,7,0.87931,51,0.333333,5,0.588235,0.666667,0.625,0.521934,0.763218,0.443785,0.589041,0.108919,0.891081,0.410959,0.597552,0.589041,0.582907,0.477601,0.763718,0.54064,0.505678,0.589041,0.074,0,0.0625,0,62.5,0,231713,143306,18488,68.493151,33.69863,'Number of rules: 87\n',?,?,87
pacman-data,1,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.485291,0.173152,0.360883,57.101564,92.695089,159.216532,14013.795218,-13854.578686,2.181048,191.969798,-189.788749,82.501285,1.130155,51.817034,0.533333,8,0.12069,7,0.87931,51,0.466667,7,0.533333,0.533333,0.533333,0.412644,0.831034,0.51793,0.60274,0.107088,0.892912,0.39726,0.604524,0.60274,0.592642,0.484878,0.807964,0.553252,0.542866,0.60274,0.058,0,0.046875,0,46.875,0,190448,143306,18488,82.191781,37.534247,'Number of rules: 83\n',?,?,83
pacman-data,1,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.482007,0.151204,0.347119,49.863741,89.159867,159.216532,11864.075846,-11704.859313,2.181048,162.521587,-160.340539,85.909869,1.176848,53.957882,0.733333,11,0.137931,8,0.862069,50,0.266667,4,0.578947,0.733333,0.647059,0.548272,0.865517,0.590925,0.616438,0.130727,0.869273,0.383562,0.613947,0.616438,0.603088,0.495281,0.847105,0.613128,0.540604,0.616438,0.058,0,0.046875,0,46.875,0,195367,143306,18488,82.191781,30.410959,'Number of rules: 82\n',?,?,82
pacman-data,1,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.494685,0.161101,0.375389,53.127581,96.421194,159.216532,24719.836604,-24560.620071,2.181048,338.627899,-336.44685,80.582621,1.103872,50.611969,0.6,9,0.12069,7,0.87931,51,0.4,6,0.5625,0.6,0.580645,0.468144,0.747126,0.411881,0.616438,0.097805,0.902195,0.383562,0.617514,0.616438,0.616419,0.517595,0.783173,0.538672,0.539039,0.616438,0.075,0.001,0.0625,0,62.5,0,271106,143306,18488,68.493151,27.39726,'Number of rules: 101\n',?,?,101
pacman-data,1,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.408254,0.177371,0.381295,58.4929,97.938101,159.216532,18304.308117,-18145.091584,2.181048,250.743947,-248.562898,73.922286,1.012634,46.428775,0.6,9,0.172414,10,0.827586,48,0.4,6,0.473684,0.6,0.529412,0.39374,0.78908,0.454641,0.547945,0.132722,0.867278,0.452055,0.55935,0.547945,0.551098,0.41621,0.794317,0.573929,0.499074,0.547945,0.057,0,0.0625,0,62.5,0,195152,143306,18488,75.342466,33.69863,'Number of rules: 78\n',?,?,78
pacman-data,2,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,38,36,0,51.351351,48.648649,0,0.353398,0.213274,0.409553,70.29941,105.139895,161.45541,26888.176436,-26726.721026,2.18183,363.353736,-361.171906,61.199547,0.827021,37.904922,0.3125,5,0.206897,12,0.793103,46,0.6875,11,0.294118,0.3125,0.30303,0.103345,0.62931,0.276075,0.513514,0.161723,0.838277,0.486486,0.529487,0.513514,0.51466,0.361337,0.701168,0.485813,0.490303,0.513514,0.062,0.001,0.0625,0,62.5,0,231553,143093,18701,66.216216,37.567568,'Number of rules: 85\n',?,?,85
pacman-data,2,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,48,26,0,64.864865,35.135135,0,0.525056,0.150464,0.343737,49.548082,88.14789,162.160561,15076.717102,-14914.556541,2.191359,203.73942,-201.548061,88.584355,1.197086,54.627558,0.8125,13,0.12069,7,0.87931,51,0.1875,3,0.65,0.8125,0.722222,0.641282,0.871228,0.605453,0.648649,0.124286,0.875714,0.351351,0.627082,0.648649,0.626653,0.526413,0.818107,0.585463,0.566061,0.648649,0.069,0.001,0.078125,0,78.125,0,224934,143093,18701,79.72973,33.243243,'Number of rules: 87\n',?,?,87
pacman-data,2,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.404891,0.196527,0.404438,64.866693,103.98435,158.78985,26880.445109,-26721.655258,2.175203,368.225275,-366.050072,64.860708,0.888503,40.846885,0.5,8,0.070175,4,0.929825,53,0.5,8,0.666667,0.5,0.571429,0.47977,0.713268,0.448018,0.547945,0.12458,0.87542,0.452055,0.557341,0.547945,0.544165,0.423751,0.718276,0.451882,0.464046,0.547945,0.063,0,0.0625,0,62.5,0,218866,143306,18488,64.383562,32.054795,'Number of rules: 95\n',?,?,95
pacman-data,2,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,35,38,0,47.945205,52.054795,0,0.313366,0.211033,0.416553,69.654603,107.099268,158.78985,25820.176157,-25661.386307,2.175203,353.701043,-351.52584,56.728043,0.777096,35.725233,0.5625,9,0.175439,10,0.824561,47,0.4375,7,0.473684,0.5625,0.514286,0.364925,0.77193,0.575993,0.479452,0.147106,0.852894,0.520548,0.453958,0.479452,0.464143,0.318105,0.722817,0.495405,0.36696,0.479452,0.063,0,0.078125,0,78.125,0,213466,143306,18488,64.383562,35.616438,'Number of rules: 79\n',?,?,79
pacman-data,2,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,40,33,0,54.794521,45.205479,0,0.403122,0.186768,0.388987,61.64543,100.011838,158.78985,23662.748097,-23503.958247,2.175203,324.147234,-321.972031,72.51602,0.99337,45.667919,0.625,10,0.105263,6,0.894737,51,0.375,6,0.625,0.625,0.625,0.519737,0.767544,0.537493,0.547945,0.134904,0.865096,0.452055,0.530985,0.547945,0.537422,0.403994,0.759921,0.539986,0.478632,0.547945,0.063,0,0.0625,0,62.5,0,217640,143306,18488,69.863014,33.69863,'Number of rules: 86\n',?,?,86
pacman-data,2,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.468891,0.172177,0.376199,56.78621,96.641041,159.155028,24724.319618,-24565.16459,2.180206,338.68931,-336.509104,76.418092,1.046823,48.014877,0.666667,10,0.068966,4,0.931034,54,0.333333,5,0.714286,0.666667,0.689655,0.613414,0.817816,0.594137,0.60274,0.12981,0.87019,0.39726,0.591748,0.60274,0.595589,0.474095,0.750217,0.532994,0.527963,0.60274,0.058,0.001,0.0625,0,62.5,0,204501,143306,18488,68.493151,35.616438,'Number of rules: 84\n',?,?,84
pacman-data,2,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.485915,0.177168,0.365248,58.425936,93.816271,159.216532,19371.853424,-19212.636892,2.181048,265.367855,-263.186807,77.477189,1.061331,48.661523,0.6,9,0.103448,6,0.896552,52,0.4,6,0.6,0.6,0.6,0.496552,0.788506,0.516739,0.60274,0.101272,0.898728,0.39726,0.619043,0.60274,0.605787,0.49824,0.779886,0.567514,0.564078,0.60274,0.069,0.001,0.078125,0,78.125,0,219590,143306,18488,75.342466,36.712329,'Number of rules: 81\n',?,?,81
pacman-data,2,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.548155,0.157879,0.35,52.064835,89.899772,159.216532,18290.24111,-18131.024578,2.181048,250.551248,-248.3702,86.288026,1.182028,54.195393,0.8,12,0.103448,6,0.896552,52,0.2,3,0.666667,0.8,0.727273,0.652973,0.847126,0.653621,0.657534,0.106152,0.893848,0.342466,0.658799,0.657534,0.655544,0.551086,0.795944,0.581078,0.620431,0.657534,0.061,0,0.0625,0,62.5,0,215747,143306,18488,76.712329,35.890411,'Number of rules: 83\n',?,?,83
pacman-data,2,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.502918,0.16429,0.350948,54.179219,90.143245,159.216532,17219.748322,-17060.53179,2.181048,235.886963,-233.705915,83.963131,1.15018,52.735184,0.666667,10,0.12069,7,0.87931,51,0.333333,5,0.588235,0.666667,0.625,0.521934,0.77931,0.468475,0.616438,0.097805,0.902195,0.383562,0.624294,0.616438,0.608817,0.510757,0.801148,0.580432,0.546283,0.616438,0.065,0,0.0625,0,62.5,0,216203,143306,18488,78.082192,36.438356,'Number of rules: 85\n',?,?,85
pacman-data,2,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,47,26,0,64.383562,35.616438,0,0.530663,0.158125,0.345068,52.146195,88.632861,159.216532,18288.912103,-18129.695571,2.181048,250.533043,-248.351994,87.820514,1.203021,55.157912,0.533333,8,0.086207,5,0.913793,53,0.466667,7,0.615385,0.533333,0.571429,0.472218,0.741379,0.50997,0.643836,0.100169,0.899831,0.356164,0.646997,0.643836,0.644287,0.544307,0.806156,0.587392,0.584676,0.643836,0.062,0.001,0.0625,0,62.5,0,228593,143306,18488,75.342466,34.520548,'Number of rules: 86\n',?,?,86
pacman-data,3,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,52,22,0,70.27027,29.72973,0,0.609966,0.145568,0.320847,47.982194,82.367474,161.45541,16135.72931,-15974.2739,2.18183,218.050396,-215.868566,95.027437,1.284155,58.856768,0.6875,11,0.086207,5,0.913793,53,0.3125,5,0.6875,0.6875,0.6875,0.601293,0.778017,0.561094,0.702703,0.077675,0.922325,0.297297,0.710582,0.702703,0.705985,0.625973,0.837141,0.640254,0.650668,0.702703,0.061,0.001,0.0625,0,62.5,0,227435,143093,18701,79.72973,35.135135,'Number of rules: 88\n',?,?,88
pacman-data,3,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,49,25,0,66.216216,33.783784,0,0.54668,0.157879,0.344184,51.945231,88.177528,162.587243,15082.766818,-14920.179575,2.197125,203.821173,-201.624048,84.953933,1.148026,52.251291,0.6,9,0.152542,9,0.847458,50,0.4,6,0.5,0.6,0.545455,0.41927,0.79096,0.46286,0.662162,0.106847,0.893153,0.337838,0.640994,0.662162,0.643694,0.555586,0.815578,0.603746,0.571841,0.662162,0.061,0,0.0625,0,62.5,0,217813,143093,18701,78.378378,37.567568,'Number of rules: 83\n',?,?,83
pacman-data,3,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,53,20,0,72.60274,27.39726,0,0.636726,0.131856,0.304332,43.483157,78.169663,159.216532,11846.294558,-11687.078025,2.181048,162.278008,-160.096959,96.992325,1.328662,60.918501,0.866667,13,0.086207,5,0.913793,53,0.133333,2,0.722222,0.866667,0.787879,0.731632,0.893678,0.588504,0.726027,0.075793,0.924207,0.273973,0.725641,0.726027,0.722325,0.651435,0.863188,0.686807,0.654249,0.726027,0.074,0,0.078125,0,78.125,0,259265,143306,18488,84.931507,34.794521,'Number of rules: 87\n',?,?,87
pacman-data,3,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,50,23,0,68.493151,31.506849,0,0.57983,0.147219,0.333889,48.549553,85.761689,159.216532,15071.187533,-14911.971001,2.181048,206.454624,-204.273575,90.630123,1.241509,56.922558,0.666667,10,0.068966,4,0.931034,54,0.333333,5,0.714286,0.666667,0.689655,0.613414,0.805747,0.525971,0.684932,0.099066,0.900934,0.315068,0.665526,0.684932,0.671576,0.581397,0.822073,0.591269,0.601325,0.684932,0.058,0,0.0625,0,62.5,0,193196,143306,18488,79.452055,35.068493,'Number of rules: 79\n',?,?,79
pacman-data,3,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.485139,0.159311,0.355877,52.537306,91.409355,159.216532,17220.04263,-17060.826098,2.181048,235.890995,-233.709947,83.566638,1.144748,52.486156,0.733333,11,0.086207,5,0.913793,53,0.266667,4,0.6875,0.733333,0.709677,0.63205,0.848851,0.597751,0.616438,0.126942,0.873058,0.383562,0.599582,0.616438,0.603751,0.490237,0.809354,0.589051,0.530866,0.616438,0.064,0.001,0.0625,0.015625,62.5,15.625,242379,143306,18488,76.712329,31.232877,'Number of rules: 92\n',?,?,92
pacman-data,3,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.511887,0.166986,0.360883,55.074093,92.706647,159.155028,21505.981926,-21346.826898,2.180206,294.602492,-292.422286,79.642212,1.090989,50.040651,0.8,12,0.103448,6,0.896552,52,0.2,3,0.666667,0.8,0.727273,0.652973,0.843678,0.665685,0.630137,0.110881,0.889119,0.369863,0.605,0.630137,0.61442,0.505865,0.766787,0.556184,0.536133,0.630137,0.057,0,0.046875,0,46.875,0,211104,143306,18488,72.60274,35.890411,'Number of rules: 84\n',?,?,84
pacman-data,3,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.495931,0.173582,0.360127,57.293179,92.591694,158.78985,18296.752565,-18137.962714,2.175203,250.640446,-248.465243,78.909895,1.080957,49.694546,0.75,12,0.175439,10,0.824561,47,0.25,4,0.545455,0.75,0.631579,0.518009,0.788377,0.619698,0.616438,0.11425,0.88575,0.383562,0.622855,0.616438,0.61321,0.500781,0.789137,0.593632,0.571268,0.616438,0.06,0.001,0.0625,0,62.5,0,202341,143306,18488,75.342466,36.438356,'Number of rules: 81\n',?,?,81
pacman-data,3,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,37,36,0,50.684932,49.315068,0,0.346269,0.208725,0.412042,68.892689,105.939521,158.78985,20468.45103,-20309.66118,2.175203,280.38974,-278.214537,59.267064,0.811878,37.324214,0.6875,11,0.105263,6,0.894737,51,0.3125,5,0.647059,0.6875,0.666667,0.569874,0.828947,0.554923,0.506849,0.154393,0.845607,0.493151,0.495632,0.506849,0.500806,0.34804,0.726943,0.461529,0.432716,0.506849,0.064,0.001,0.0625,0,62.5,0,209364,143306,18488,68.493151,33.972603,'Number of rules: 80\n',?,?,80
pacman-data,3,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,42,31,0,57.534247,42.465753,0,0.437624,0.182394,0.383207,60.201943,98.525736,158.78985,20452.103173,-20293.313323,2.175203,280.165797,-277.990593,73.891696,1.012215,46.534269,0.6875,11,0.157895,9,0.842105,48,0.3125,5,0.55,0.6875,0.611111,0.491243,0.775768,0.477375,0.575342,0.13944,0.86056,0.424658,0.585571,0.575342,0.570612,0.438064,0.749324,0.499627,0.542082,0.575342,0.069,0,0.078125,0,78.125,0,231021,143306,18488,69.863014,35.616438,'Number of rules: 85\n',?,?,85
pacman-data,3,10,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,48,25,0,65.753425,34.246575,0,0.543864,0.153771,0.340906,50.754347,87.649887,158.78985,15075.974168,-14917.184318,2.175203,206.520194,-204.344991,89.920762,1.231791,56.628785,0.6875,11,0.087719,5,0.912281,52,0.3125,5,0.6875,0.6875,0.6875,0.599781,0.849232,0.717064,0.657534,0.117957,0.882043,0.342466,0.651137,0.657534,0.651078,0.538903,0.813574,0.604944,0.616931,0.657534,0.068,0.001,0.046875,0.015625,46.875,15.625,248301,143306,18488,79.452055,33.972603,'Number of rules: 92\n',?,?,92
pacman-data,4,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,47,27,0,63.513514,36.486486,0,0.526203,0.166658,0.360255,54.933748,92.484383,161.45541,20436.702698,-20275.247288,2.18183,276.171658,-273.989828,84.681873,1.14435,52.449077,0.5,8,0.103448,6,0.896552,52,0.5,8,0.571429,0.5,0.533333,0.416806,0.740302,0.450793,0.635135,0.10216,0.89784,0.364865,0.647351,0.635135,0.637882,0.530549,0.775391,0.543774,0.616362,0.635135,0.057,0,0.0625,0,62.5,0,217810,143093,18701,74.324324,32.432432,'Number of rules: 87\n',?,?,87
pacman-data,4,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,658,74,43,31,0,58.108108,41.891892,0,0.445224,0.178662,0.36676,58.890593,94.154188,161.45541,17229.731911,-17068.276501,2.18183,232.834215,-230.652385,76.323734,1.031402,47.27233,0.6875,11,0.103448,6,0.896552,52,0.3125,5,0.647059,0.6875,0.666667,0.571562,0.844828,0.62089,0.581081,0.127732,0.872268,0.418919,0.543855,0.581081,0.560145,0.437753,0.799667,0.573215,0.47659,0.581081,0.058,0.001,0.0625,0,62.5,0,204663,143093,18701,78.378378,36.486486,'Number of rules: 81\n',?,?,81
pacman-data,4,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,41,32,0,56.164384,43.835616,0,0.43356,0.189575,0.363922,62.517681,93.475862,159.216532,14019.314608,-13860.098076,2.181048,192.045406,-189.864357,71.532809,0.979901,44.928004,0.466667,7,0.103448,6,0.896552,52,0.533333,8,0.538462,0.466667,0.5,0.383601,0.788506,0.472987,0.561644,0.105253,0.894747,0.438356,0.588405,0.561644,0.568946,0.457217,0.802971,0.561264,0.505767,0.561644,0.055,0.001,0.046875,0,46.875,0,193737,143306,18488,82.191781,40.821918,'Number of rules: 79\n',?,?,79
pacman-data,4,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,46,27,0,63.013699,36.986301,0,0.497834,0.159288,0.351579,52.52964,90.305317,159.216532,11870.919689,-11711.703157,2.181048,162.615338,-160.43429,78.782506,1.079212,49.48136,0.533333,8,0.137931,8,0.862069,50,0.466667,7,0.5,0.533333,0.516129,0.38619,0.693678,0.539909,0.630137,0.122687,0.877313,0.369863,0.616707,0.630137,0.614068,0.518146,0.830723,0.618096,0.542032,0.630137,0.058,0,0.046875,0,46.875,0,205275,143306,18488,83.561644,36.438356,'Number of rules: 76\n',?,?,76
pacman-data,4,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,45,28,0,61.643836,38.356164,0,0.49902,0.16861,0.362884,55.603721,93.209032,159.216532,20439.070592,-20279.85406,2.181048,279.987268,-277.80622,78.62444,1.077047,49.382083,0.733333,11,0.086207,5,0.913793,53,0.266667,4,0.6875,0.733333,0.709677,0.63205,0.829885,0.532222,0.616438,0.097351,0.902649,0.383562,0.622116,0.616438,0.606603,0.513485,0.784239,0.566459,0.527702,0.616438,0.06,0.001,0.0625,0,62.5,0,218219,143306,18488,73.972603,35.890411,'Number of rules: 79\n',?,?,79
pacman-data,4,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190314.1759,659,73,44,29,0,60.273973,39.726027,0,0.476638,0.177388,0.377576,58.441336,96.876392,159.921683,21515.949966,-21356.028283,2.190708,294.739041,-292.548333,77.544556,1.062254,48.489082,0.6,9,0.12069,7,0.87931,51,0.4,6,0.5625,0.6,0.580645,0.468144,0.722414,0.444782,0.60274,0.118381,0.881619,0.39726,0.621152,0.60274,0.603674,0.490188,0.763257,0.509452,0.567525,0.60274,0.065,0.001,0.0625,0,62.5,0,251241,143306,18488,72.60274,35.068493,'Number of rules: 79\n',?,?,79
