@relation 'pacman-data-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C26-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C24-L1'

@attribute posx numeric
@attribute posy numeric
@attribute LegalWest {0,1}
@attribute LegalEast {0,1}
@attribute LegalNorth {0,1}
@attribute LegalSouth {0,1}
@attribute GUno {True,False}
@attribute GDos {True,False}
@attribute GTres {True,False}
@attribute GCuatro {True,False}
@attribute posxGUno numeric
@attribute posyGUno numeric
@attribute posxGDos numeric
@attribute posyGDos numeric
@attribute posxGTres numeric
@attribute posyGTres numeric
@attribute posxGCuatro numeric
@attribute posyGCuatro numeric
@attribute distGUno numeric
@attribute distGDos numeric
@attribute distGTres numeric
@attribute distGCuatro numeric
@attribute fantasmaCercano numeric
@attribute movaleatorio {0,1}
@attribute distComida numeric
@attribute class {West,East,South,North,Stop}

@data
8,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,13,0,0,1,-1,East
9,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,12,0,0,1,-1,North
8,4,1,1,0,1,False,False,True,False,1,1,3,1,15,6,7,1,0,0,9,0,0,1,-1,South
8,3,1,1,1,0,False,False,True,False,1,1,3,1,16,6,7,1,0,0,11,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,9,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,9,0,0,1,-1,West
6,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,9,0,0,1,-1,West
5,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,11,0,0,1,-1,East
6,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,9,0,0,1,-1,North
6,4,1,1,0,1,False,False,True,False,1,1,3,1,15,3,7,1,0,0,10,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,8,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,8,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,8,0,0,1,-1,East
8,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,8,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,8,0,0,1,-1,West
6,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,9,0,0,1,-1,North
6,4,1,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,9,0,0,1,-1,East
7,3,1,1,1,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,7,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,15,3,7,1,0,0,9,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,9,0,0,1,-1,South
6,3,1,1,1,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,8,0,0,1,-1,East
7,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,8,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,8,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,9,0,0,1,-1,South
6,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,9,0,0,1,-1,West
5,3,1,1,1,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,9,0,0,1,-1,West
4,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,11,0,0,1,-1,West
3,3,1,1,1,0,False,False,True,False,1,1,3,1,14,5,7,1,0,0,13,0,0,1,-1,East
4,3,1,1,1,0,False,False,True,False,1,1,3,1,14,6,7,1,0,0,13,0,0,1,-1,East
6,3,1,1,1,0,False,False,True,False,1,1,3,1,14,6,7,1,0,0,11,0,0,1,-1,West
5,3,1,1,1,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,13,0,0,1,-1,East
6,3,1,1,1,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,12,0,0,1,-1,East
7,3,1,1,1,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,11,0,0,1,-1,East
8,3,1,1,1,0,False,False,True,False,1,1,3,1,16,6,7,1,0,0,11,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,17,6,7,1,0,0,13,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,17,6,7,1,0,0,12,0,0,1,-1,South
8,3,1,1,1,0,False,False,True,False,1,1,3,1,16,6,7,1,0,0,11,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,11,0,0,1,-1,East
8,3,1,1,1,0,False,False,True,False,1,1,3,1,16,6,7,1,0,0,11,0,0,1,-1,East
9,3,1,1,1,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,9,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,14,5,7,1,0,0,6,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,6,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,4,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,North
8,4,1,1,0,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,5,0,0,1,-1,West
7,4,1,1,1,1,False,False,True,False,1,1,3,1,14,4,7,1,0,0,7,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,9,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,11,0,0,1,-1,East
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,11,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,12,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,11,0,0,1,-1,North
7,6,1,1,0,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,12,0,0,1,-1,South
7,5,0,0,1,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,10,0,0,1,-1,South
7,4,1,1,1,1,False,False,True,False,1,1,3,1,16,5,7,1,0,0,10,0,0,1,-1,East
8,4,1,1,0,1,False,False,True,False,1,1,3,1,16,5,7,1,0,0,9,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,16,5,7,1,0,0,8,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,16,5,7,1,0,0,9,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,16,6,7,1,0,0,9,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,16,6,7,1,0,0,10,0,0,1,-1,West
7,4,1,1,1,1,False,False,True,False,1,1,3,1,15,6,7,1,0,0,10,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,15,6,7,1,0,0,11,0,0,1,-1,East
7,4,1,1,1,1,False,False,True,False,1,1,3,1,16,6,7,1,0,0,11,0,0,1,-1,West
6,4,1,1,0,1,False,False,True,False,1,1,3,1,17,6,7,1,0,0,13,0,0,1,-1,East
7,4,1,1,1,1,False,False,True,False,1,1,3,1,17,6,7,1,0,0,12,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,17,6,7,1,0,0,10,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,17,6,7,1,0,0,11,0,0,1,-1,East
10,3,1,1,1,0,False,False,True,False,1,1,3,1,18,6,7,1,0,0,11,0,0,1,-1,West
9,3,1,1,1,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,11,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,12,0,0,1,-1,West
7,3,1,1,1,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,13,0,0,1,-1,East
8,4,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,10,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,8,0,0,1,-1,East
10,4,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,7,0,0,1,-1,South
10,3,1,1,1,0,False,False,True,False,1,1,3,1,17,4,7,1,0,0,8,0,0,1,-1,West
9,3,1,1,1,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,8,0,0,1,-1,North
10,4,1,1,0,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,7,0,0,1,-1,West
9,4,1,1,0,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,7,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,10,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,9,0,0,1,-1,East
10,4,1,1,0,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,9,0,0,1,-1,East
11,4,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,7,0,0,1,-1,South
12,3,1,1,1,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,5,0,0,1,-1,North
12,4,1,1,0,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,5,0,0,1,-1,East
13,4,1,1,0,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,4,0,0,1,-1,West
12,4,1,1,0,1,False,False,True,False,1,1,3,1,15,3,7,1,0,0,4,0,0,1,-1,West
11,4,1,1,0,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,4,0,0,1,-1,West
10,4,1,1,0,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,6,0,0,1,-1,South
10,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,6,0,0,1,-1,East
12,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,4,0,0,1,-1,North
12,4,1,1,0,1,False,False,True,False,1,1,3,1,15,3,7,1,0,0,4,0,0,1,-1,South
12,3,1,1,1,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,5,0,0,1,-1,West
11,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,4,0,0,1,-1,West
10,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,6,0,0,1,-1,East
10,3,1,1,1,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,4,0,0,1,-1,East
11,3,1,1,1,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,4,0,0,1,-1,West
10,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,5,0,0,1,-1,West
9,3,1,1,1,0,False,False,True,False,1,1,3,1,14,5,7,1,0,0,7,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,13,6,7,1,0,0,6,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,15,6,7,1,0,0,10,0,0,1,-1,East
9,3,1,1,1,0,False,False,True,False,1,1,3,1,16,5,7,1,0,0,9,0,0,1,-1,East
10,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,6,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,16,3,7,1,0,0,8,0,0,1,-1,South
9,3,1,1,1,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,8,0,0,1,-1,West
9,3,1,1,1,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,7,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,8,0,0,1,-1,North
8,4,1,1,0,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,7,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,7,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,16,4,7,1,0,0,8,0,0,1,-1,West
7,4,1,1,1,1,False,False,True,False,1,1,3,1,17,4,7,1,0,0,10,0,0,1,-1,North
7,6,1,1,0,1,False,False,True,False,1,1,3,1,18,4,7,1,0,0,13,0,0,1,-1,East
8,6,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,13,0,0,1,-1,West
7,6,1,1,0,1,False,False,True,False,1,1,3,1,18,3,7,1,0,0,14,0,0,1,-1,West
6,6,1,1,0,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,14,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,18,4,7,1,0,0,15,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,18,5,7,1,0,0,15,0,0,1,-1,East
5,6,1,1,0,0,False,False,True,False,1,1,3,1,17,6,7,1,0,0,12,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,17,6,7,1,0,0,13,0,0,1,-1,West
3,6,1,1,0,0,False,False,True,False,1,1,3,1,16,6,7,1,0,0,13,0,0,1,-1,West
1,6,0,1,0,1,False,False,True,False,1,1,3,1,14,6,7,1,0,0,13,0,0,1,-1,East
2,6,1,1,0,0,False,False,True,False,1,1,3,1,14,5,7,1,0,0,13,0,0,1,-1,West
1,6,0,1,0,1,False,False,True,False,1,1,3,1,14,5,7,1,0,0,14,0,0,1,-1,East
2,6,1,1,0,0,False,False,True,False,1,1,3,1,14,6,7,1,0,0,12,0,0,1,-1,West
1,6,0,1,0,1,False,False,True,False,1,1,3,1,14,5,7,1,0,0,14,0,0,1,-1,East
2,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,14,0,0,1,-1,West
2,6,1,1,0,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,16,0,0,1,-1,West
1,6,0,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,16,0,0,1,-1,East
2,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,14,0,0,1,-1,West
1,6,0,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,16,0,0,1,-1,East
2,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,15,0,0,1,-1,West
1,6,0,1,0,1,False,False,True,False,1,1,3,1,14,4,7,1,0,0,15,0,0,1,-1,East
2,6,1,1,0,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,15,0,0,1,-1,East
3,6,1,1,0,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,16,0,0,1,-1,East
4,6,1,1,0,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,15,0,0,1,-1,East
5,6,1,1,0,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,14,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,16,0,0,1,-1,East
5,6,1,1,0,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,15,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,18,3,7,1,0,0,15,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,17,3,7,1,0,0,15,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,14,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,12,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,12,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,13,0,0,1,-1,East
5,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,11,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,12,0,0,1,-1,East
5,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,11,0,0,1,-1,West
4,6,1,1,0,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,14,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,9,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,9,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,8,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,11,4,7,1,0,0,8,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,6,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,9,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,11,4,7,1,0,0,7,0,0,1,-1,East
7,6,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,7,0,0,1,-1,East
8,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,6,0,0,1,-1,East
9,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,5,0,0,1,-1,West
8,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,8,0,0,1,-1,East
9,6,1,1,0,0,False,False,True,False,1,1,3,1,12,3,7,1,0,0,6,0,0,1,-1,East
10,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,4,0,0,1,-1,West
9,6,1,1,0,0,False,False,True,False,1,1,3,1,11,4,7,1,0,0,4,0,0,1,-1,West
8,6,1,1,0,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,4,0,0,1,-1,East
9,6,1,1,0,0,False,False,True,False,1,1,3,1,10,3,7,1,0,0,4,0,0,1,-1,West
8,6,1,1,0,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,4,0,0,1,-1,East
10,6,1,1,0,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,2,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,10,4,7,1,0,0,3,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,9,4,7,1,0,0,5,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,8,4,7,1,0,0,5,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,8,4,7,1,0,0,4,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,8,4,7,1,0,0,5,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,9,4,7,1,0,0,5,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,9,4,7,1,0,0,4,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,4,0,0,1,-1,East
13,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,2,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,4,0,0,1,-1,East
13,6,1,1,0,0,False,False,True,False,1,1,3,1,14,5,7,1,0,0,2,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,5,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,5,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,4,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,5,0,0,1,-1,West
9,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,6,0,0,1,-1,East
10,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,6,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,5,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,6,0,0,1,-1,West
8,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,9,0,0,1,-1,West
7,6,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,9,0,0,1,-1,West
6,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,11,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,12,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,11,0,0,1,-1,East
7,6,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,9,0,0,1,-1,West
6,6,1,1,0,0,False,False,True,False,1,1,3,1,11,4,7,1,0,0,7,0,0,1,-1,West
5,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,9,0,0,1,-1,East
6,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,8,0,0,1,-1,East
7,6,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,8,0,0,1,-1,South
7,5,0,0,1,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,7,0,0,1,-1,North
7,6,1,1,0,1,False,False,True,False,1,1,3,1,11,3,7,1,0,0,7,0,0,1,-1,West
6,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,8,0,0,1,-1,East
7,6,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,8,0,0,1,-1,East
7,6,1,1,0,1,False,False,True,False,1,1,3,1,12,4,7,1,0,0,7,0,0,1,-1,South
7,5,0,0,1,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,8,0,0,1,-1,South
7,4,1,1,1,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,6,0,0,1,-1,East
8,4,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,6,0,0,1,-1,East
9,4,1,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,6,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,15,3,7,1,0,0,8,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,16,3,7,1,0,0,9,0,0,1,-1,North
7,4,1,1,1,1,False,False,True,False,1,1,3,1,17,3,7,1,0,0,11,0,0,1,-1,South
7,3,1,1,1,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,10,0,0,1,-1,East
8,3,1,1,1,0,False,False,True,False,1,1,3,1,17,4,7,1,0,0,10,0,0,1,-1,East
9,3,1,1,1,0,False,False,True,False,1,1,3,1,16,4,7,1,0,0,8,0,0,1,-1,West
8,3,1,1,1,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,8,0,0,1,-1,East
9,3,1,1,1,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,6,0,0,1,-1,North
9,4,1,1,0,1,False,False,True,False,1,1,3,1,14,4,7,1,0,0,5,0,0,1,-1,West
8,4,1,1,0,1,False,False,True,False,1,1,3,1,14,4,7,1,0,0,6,0,0,1,-1,West
7,4,1,1,1,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,6,0,0,1,-1,North
7,6,1,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,10,0,0,1,-1,East
8,6,1,1,0,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,10,0,0,1,-1,East
9,6,1,1,0,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,8,0,0,1,-1,East
10,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,6,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,15,4,7,1,0,0,6,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,4,0,0,1,-1,East
13,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,3,0,0,1,-1,East
14,6,1,1,0,1,False,False,True,False,1,1,3,1,13,3,7,1,0,0,4,0,0,1,-1,East
15,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,4,0,0,1,-1,East
16,6,1,1,0,1,False,False,True,False,1,1,3,1,14,4,7,1,0,0,4,0,0,1,-1,West
15,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,4,0,0,1,-1,East
16,6,1,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,5,0,0,1,-1,West
15,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,4,0,0,1,-1,West
14,6,1,1,0,1,False,False,True,False,1,1,3,1,14,3,7,1,0,0,3,0,0,1,-1,West
13,6,1,1,0,0,False,False,True,False,1,1,3,1,15,3,7,1,0,0,5,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,5,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,6,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,14,3,7,1,0,0,5,0,0,1,-1,East
13,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,3,0,0,1,-1,East
14,6,1,1,0,1,False,False,True,False,1,1,3,1,15,4,7,1,0,0,3,0,0,1,-1,West
13,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,2,0,0,1,-1,East
15,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,4,0,0,1,-1,East
16,6,1,1,0,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,5,0,0,1,-1,West
15,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,West
14,6,1,1,0,1,False,False,True,False,1,1,3,1,13,4,7,1,0,0,3,0,0,1,-1,East
14,6,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,5,0,0,1,-1,West
13,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,5,0,0,1,-1,East
14,6,1,1,0,1,False,False,True,False,1,1,3,1,12,3,7,1,0,0,5,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,10,3,7,1,0,0,5,0,0,1,-1,East
13,6,1,1,0,0,False,False,True,False,1,1,3,1,11,3,7,1,0,0,5,0,0,1,-1,West
12,6,1,1,0,0,False,False,True,False,1,1,3,1,12,3,7,1,0,0,3,0,0,1,-1,West
11,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,12,3,7,1,0,0,5,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,4,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,5,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,5,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,14,4,7,1,0,0,5,0,0,1,-1,West
10,6,1,1,0,0,False,False,True,False,1,1,3,1,13,4,7,1,0,0,5,0,0,1,-1,East
11,6,1,1,0,0,False,False,True,False,1,1,3,1,12,4,7,1,0,0,3,0,0,1,-1,East
12,6,1,1,0,0,False,False,True,False,1,1,3,1,13,3,7,1,0,0,4,0,0,1,-1,East
